Image,Type,Code,Value,Path
S130_009,FACS,18,2,images/S130_009.png
S130_012,FACS,9,2,images/S130_012.png
S130_012,FACS,15,1,images/S130_012.png
S130_012,FACS,17,1,images/S130_012.png
S130_013,FACS,6,2,images/S130_013.png
S130_013,FACS,12,3,images/S130_013.png
S130_013,FACS,25,2,images/S130_013.png
S131_001,FACS,1,0,images/S131_001.png
S131_001,FACS,2,0,images/S131_001.png
S131_001,FACS,5,5,images/S131_001.png
S131_001,FACS,25,0,images/S131_001.png
S131_001,FACS,27,0,images/S131_001.png
S131_002,FACS,1,0,images/S131_002.png
S131_002,FACS,4,0,images/S131_002.png
S131_002,FACS,7,0,images/S131_002.png
S131_002,FACS,15,0,images/S131_002.png
S131_002,FACS,17,0,images/S131_002.png
S131_003,FACS,1,0,images/S131_003.png
S131_003,FACS,4,0,images/S131_003.png
S131_003,FACS,7,0,images/S131_003.png
S131_003,FACS,15,0,images/S131_003.png
S131_003,FACS,17,0,images/S131_003.png
S131_004,FACS,25,0,images/S131_004.png
S131_004,FACS,26,0,images/S131_004.png
S131_005,FACS,25,0,images/S131_005.png
S131_005,FACS,26,0,images/S131_005.png
S131_006,FACS,6,0,images/S131_006.png
S131_006,FACS,12,0,images/S131_006.png
S131_006,FACS,25,0,images/S131_006.png
S131_007,FACS,6,0,images/S131_007.png
S131_007,FACS,12,5,images/S131_007.png
S131_010,FACS,4,3,images/S131_010.png
S131_010,FACS,9,2,images/S131_010.png
S131_010,FACS,10,3,images/S131_010.png
S131_010,FACS,17,4,images/S131_010.png
S132_001,FACS,1,0,images/S132_001.png
S132_001,FACS,15,0,images/S132_001.png
S132_001,FACS,17,0,images/S132_001.png
S132_002,FACS,1,0,images/S132_002.png
S132_002,FACS,4,0,images/S132_002.png
S132_002,FACS,15,3,images/S132_002.png
S132_002,FACS,17,3,images/S132_002.png
S132_003,FACS,1,0,images/S132_003.png
S132_003,FACS,4,0,images/S132_003.png
S132_003,FACS,6,0,images/S132_003.png
S132_003,FACS,12,0,images/S132_003.png
S132_003,FACS,20,0,images/S132_003.png
S132_003,FACS,25,0,images/S132_003.png
S132_004,FACS,25,0,images/S132_004.png
S132_004,FACS,26,0,images/S132_004.png
S132_004,FACS,45,3,images/S132_004.png
S132_005,FACS,4,0,images/S132_005.png
S132_005,FACS,7,0,images/S132_005.png
S132_005,FACS,9,0,images/S132_005.png
S132_005,FACS,17,0,images/S132_005.png
S132_006,FACS,6,0,images/S132_006.png
S132_006,FACS,12,0,images/S132_006.png
S132_006,FACS,25,0,images/S132_006.png
S132_007,FACS,6,0,images/S132_007.png
S132_007,FACS,12,3,images/S132_007.png
S132_008,FACS,1,3,images/S132_008.png
S132_008,FACS,2,3,images/S132_008.png
S132_008,FACS,5,4,images/S132_008.png
S132_008,FACS,25,4,images/S132_008.png
S132_008,FACS,26,4,images/S132_008.png
S133_001,FACS,12,3,images/S133_001.png
S133_002,FACS,4,2,images/S133_002.png
S133_002,FACS,7,0,images/S133_002.png
S133_002,FACS,15,2,images/S133_002.png
S133_002,FACS,17,4,images/S133_002.png
S133_003,FACS,4,0,images/S133_003.png
S133_003,FACS,7,0,images/S133_003.png
S133_003,FACS,17,0,images/S133_003.png
S133_003,FACS,18,0,images/S133_003.png
S133_003,FACS,23,0,images/S133_003.png
S133_003,FACS,24,0,images/S133_003.png
S133_003,FACS,38,0,images/S133_003.png
S133_004,FACS,15,0,images/S133_004.png
S133_004,FACS,17,0,images/S133_004.png
S133_009,FACS,1,1,images/S133_009.png
S133_009,FACS,2,1,images/S133_009.png
S133_009,FACS,5,2,images/S133_009.png
S133_009,FACS,25,4,images/S133_009.png
S133_009,FACS,26,4,images/S133_009.png
S133_010,FACS,6,2,images/S133_010.png
S133_010,FACS,12,4,images/S133_010.png
S133_010,FACS,25,2,images/S133_010.png
S134_001,FACS,25,0,images/S134_001.png
S134_002,FACS,25,0,images/S134_002.png
S134_002,FACS,27,0,images/S134_002.png
S134_003,FACS,4,0,images/S134_003.png
S134_003,FACS,7,0,images/S134_003.png
S134_003,FACS,17,0,images/S134_003.png
S134_003,FACS,23,0,images/S134_003.png
S134_003,FACS,24,0,images/S134_003.png
S134_004,FACS,6,0,images/S134_004.png
S134_004,FACS,12,0,images/S134_004.png
S134_004,FACS,25,0,images/S134_004.png
S134_008,FACS,9,3,images/S134_008.png
S134_008,FACS,25,2,images/S134_008.png
S135_001,FACS,1,0,images/S135_001.png
S135_001,FACS,2,0,images/S135_001.png
S135_001,FACS,5,0,images/S135_001.png
S135_001,FACS,25,0,images/S135_001.png
S135_001,FACS,27,0,images/S135_001.png
S135_002,FACS,12,3,images/S135_002.png
S135_003,FACS,25,0,images/S135_003.png
S135_004,FACS,25,0,images/S135_004.png
S135_004,FACS,27,0,images/S135_004.png
S135_012,FACS,13,4,images/S135_012.png
S135_012,FACS,25,2,images/S135_012.png
S136_001,FACS,1,0,images/S136_001.png
S136_001,FACS,2,0,images/S136_001.png
S136_001,FACS,4,1,images/S136_001.png
S136_001,FACS,5,0,images/S136_001.png
S136_001,FACS,25,0,images/S136_001.png
S136_001,FACS,27,0,images/S136_001.png
S136_002,FACS,1,0,images/S136_002.png
S136_002,FACS,4,0,images/S136_002.png
S136_002,FACS,11,0,images/S136_002.png
S136_002,FACS,20,0,images/S136_002.png
S136_002,FACS,25,0,images/S136_002.png
S136_003,FACS,1,0,images/S136_003.png
S136_003,FACS,4,0,images/S136_003.png
S136_003,FACS,15,0,images/S136_003.png
S136_003,FACS,17,0,images/S136_003.png
S136_003,FACS,23,0,images/S136_003.png
S136_004,FACS,25,0,images/S136_004.png
S136_004,FACS,26,0,images/S136_004.png
S136_005,FACS,4,0,images/S136_005.png
S136_005,FACS,23,0,images/S136_005.png
S136_005,FACS,24,0,images/S136_005.png
S136_006,FACS,6,0,images/S136_006.png
S136_006,FACS,12,0,images/S136_006.png
S136_006,FACS,25,0,images/S136_006.png
S137_001,FACS,1,0,images/S137_001.png
S137_001,FACS,2,0,images/S137_001.png
S137_001,FACS,5,4,images/S137_001.png
S137_001,FACS,25,0,images/S137_001.png
S137_001,FACS,27,0,images/S137_001.png
S137_002,FACS,12,2,images/S137_002.png
S137_003,FACS,25,0,images/S137_003.png
S137_004,FACS,25,0,images/S137_004.png
S137_004,FACS,26,0,images/S137_004.png
S137_005,FACS,1,2,images/S137_005.png
S137_005,FACS,4,2,images/S137_005.png
S137_005,FACS,17,4,images/S137_005.png
S137_005,FACS,23,3,images/S137_005.png
S137_011,FACS,12,3,images/S137_011.png
S137_011,FACS,25,3,images/S137_011.png
S138_001,FACS,1,0,images/S138_001.png
S138_001,FACS,4,0,images/S138_001.png
S138_001,FACS,5,0,images/S138_001.png
S138_001,FACS,10,0,images/S138_001.png
S138_001,FACS,20,0,images/S138_001.png
S138_001,FACS,25,0,images/S138_001.png
S138_001,FACS,38,0,images/S138_001.png
S138_002,FACS,5,0,images/S138_002.png
S138_002,FACS,20,0,images/S138_002.png
S138_002,FACS,25,0,images/S138_002.png
S138_003,FACS,25,0,images/S138_003.png
S138_003,FACS,27,0,images/S138_003.png
S138_004,FACS,5,0,images/S138_004.png
S138_004,FACS,25,0,images/S138_004.png
S138_004,FACS,27,0,images/S138_004.png
S138_005,FACS,6,0,images/S138_005.png
S138_005,FACS,7,0,images/S138_005.png
S138_005,FACS,12,0,images/S138_005.png
S138_005,FACS,25,0,images/S138_005.png
S138_006,FACS,6,0,images/S138_006.png
S138_006,FACS,7,0,images/S138_006.png
S138_006,FACS,12,4,images/S138_006.png
S138_007,FACS,1,2,images/S138_007.png
S138_007,FACS,2,2,images/S138_007.png
S138_007,FACS,4,2,images/S138_007.png
S138_007,FACS,15,2,images/S138_007.png
S138_007,FACS,17,3,images/S138_007.png
S138_007,FACS,23,3,images/S138_007.png
S138_008,FACS,14,4,images/S138_008.png
S138_008,FACS,15,2,images/S138_008.png
S138_008,FACS,24,1,images/S138_008.png
S139_002,FACS,14,4,images/S139_002.png
S139_002,FACS,15,2,images/S139_002.png
S139_002,FACS,17,2,images/S139_002.png
S147_002,FACS,12,2,images/S147_002.png
S147_002,FACS,14,2,images/S147_002.png
S148_002,FACS,14,3,images/S148_002.png
S148_002,FACS,15,2,images/S148_002.png
S148_002,FACS,17,2,images/S148_002.png
S149_002,FACS,14,0,images/S149_002.png
S151_002,FACS,12,2,images/S151_002.png
S151_002,FACS,14,2,images/S151_002.png
S151_002,FACS,24,2,images/S151_002.png
S154_002,FACS,12,1,images/S154_002.png
S154_002,FACS,14,2,images/S154_002.png
S155_002,FACS,14,0,images/S155_002.png
S156_002,FACS,12,1,images/S156_002.png
S156_002,FACS,14,2,images/S156_002.png
S157_002,FACS,14,2,images/S157_002.png
S157_002,FACS,17,3,images/S157_002.png
S158_002,FACS,12,1,images/S158_002.png
S158_002,FACS,14,2,images/S158_002.png
S158_002,FACS,17,2,images/S158_002.png
S160_006,FACS,1,2,images/S160_006.png
S160_006,FACS,2,2,images/S160_006.png
S160_006,FACS,4,1,images/S160_006.png
S160_006,FACS,15,2,images/S160_006.png
S160_006,FACS,17,2,images/S160_006.png
S160_006,FACS,23,3,images/S160_006.png
S501_001,FACS,4,3,images/S501_001.png
S501_001,FACS,5,1,images/S501_001.png
S501_001,FACS,15,1,images/S501_001.png
S501_001,FACS,17,3,images/S501_001.png
S501_001,FACS,23,3,images/S501_001.png
S501_004,FACS,1,2,images/S501_004.png
S501_004,FACS,4,3,images/S501_004.png
S501_004,FACS,5,4,images/S501_004.png
S501_004,FACS,14,2,images/S501_004.png
S501_004,FACS,17,1,images/S501_004.png
S501_004,FACS,20,2,images/S501_004.png
S501_004,FACS,25,2,images/S501_004.png
S501_004,FACS,26,2,images/S501_004.png
S501_006,FACS,1,2,images/S501_006.png
S501_006,FACS,4,4,images/S501_006.png
S501_006,FACS,15,2,images/S501_006.png
S501_006,FACS,17,3,images/S501_006.png
S502_001,FACS,4,3,images/S502_001.png
S502_001,FACS,5,3,images/S502_001.png
S502_001,FACS,17,2,images/S502_001.png
S502_001,FACS,23,5,images/S502_001.png
S502_001,FACS,38,3,images/S502_001.png
S502_002,FACS,14,0,images/S502_002.png
S502_004,FACS,1,3,images/S502_004.png
S502_004,FACS,4,4,images/S502_004.png
S502_004,FACS,5,3,images/S502_004.png
S502_004,FACS,14,2,images/S502_004.png
S502_004,FACS,16,3,images/S502_004.png
S502_004,FACS,20,3,images/S502_004.png
S502_004,FACS,25,2,images/S502_004.png
S502_004,FACS,38,2,images/S502_004.png
S503_001,FACS,4,4,images/S503_001.png
S503_001,FACS,5,2,images/S503_001.png
S503_001,FACS,17,2,images/S503_001.png
S503_001,FACS,23,4,images/S503_001.png
S503_001,FACS,38,2,images/S503_001.png
S503_002,FACS,14,0,images/S503_002.png
S503_006,FACS,4,3,images/S503_006.png
S503_006,FACS,15,3,images/S503_006.png
S503_006,FACS,17,1,images/S503_006.png
S504_001,FACS,4,2,images/S504_001.png
S504_001,FACS,5,3,images/S504_001.png
S504_001,FACS,9,3,images/S504_001.png
S504_001,FACS,15,2,images/S504_001.png
S504_001,FACS,17,2,images/S504_001.png
S504_001,FACS,23,3,images/S504_001.png
S504_001,FACS,30,2,images/S504_001.png
S504_002,FACS,14,0,images/S504_002.png
S504_004,FACS,1,2,images/S504_004.png
S504_004,FACS,2,2,images/S504_004.png
S504_004,FACS,4,2,images/S504_004.png
S504_004,FACS,5,4,images/S504_004.png
S504_004,FACS,14,2,images/S504_004.png
S504_004,FACS,17,1,images/S504_004.png
S504_004,FACS,20,2,images/S504_004.png
S504_004,FACS,25,3,images/S504_004.png
S504_004,FACS,26,4,images/S504_004.png
S504_006,FACS,1,1,images/S504_006.png
S504_006,FACS,2,1,images/S504_006.png
S504_006,FACS,4,2,images/S504_006.png
S504_006,FACS,15,1,images/S504_006.png
S504_006,FACS,17,2,images/S504_006.png
S505_002,FACS,14,0,images/S505_002.png
S505_006,FACS,1,2,images/S505_006.png
S505_006,FACS,4,2,images/S505_006.png
S505_006,FACS,15,3,images/S505_006.png
S505_006,FACS,17,4,images/S505_006.png
S505_006,FACS,38,2,images/S505_006.png
S506_001,FACS,5,2,images/S506_001.png
S506_001,FACS,6,2,images/S506_001.png
S506_001,FACS,7,3,images/S506_001.png
S506_001,FACS,17,4,images/S506_001.png
S506_001,FACS,23,4,images/S506_001.png
S506_002,FACS,14,0,images/S506_002.png
S506_004,FACS,1,4,images/S506_004.png
S506_004,FACS,2,4,images/S506_004.png
S506_004,FACS,4,2,images/S506_004.png
S506_004,FACS,5,4,images/S506_004.png
S506_004,FACS,20,3,images/S506_004.png
S506_004,FACS,25,1,images/S506_004.png
S506_006,FACS,1,4,images/S506_006.png
S506_006,FACS,2,2,images/S506_006.png
S506_006,FACS,4,3,images/S506_006.png
S506_006,FACS,15,2,images/S506_006.png
S506_006,FACS,17,3,images/S506_006.png
S506_006,FACS,26,3,images/S506_006.png
S895_002,FACS,14,0,images/S895_002.png
S999_001,FACS,4,4,images/S999_001.png
S999_001,FACS,5,1,images/S999_001.png
S999_001,FACS,17,4,images/S999_001.png
S999_001,FACS,23,5,images/S999_001.png
S999_003,FACS,1,2,images/S999_003.png
S999_003,FACS,2,1,images/S999_003.png
S999_003,FACS,4,4,images/S999_003.png
S999_003,FACS,5,3,images/S999_003.png
S999_003,FACS,10,3,images/S999_003.png
S999_003,FACS,14,2,images/S999_003.png
S999_003,FACS,16,2,images/S999_003.png
S999_003,FACS,20,2,images/S999_003.png
S999_003,FACS,25,4,images/S999_003.png
S005_001,Emotion,3,1,images/S005_001.png
S010_002,Emotion,7,1,images/S010_002.png
S010_004,Emotion,1,1,images/S010_004.png
S010_006,Emotion,5,1,images/S010_006.png
S011_001,Emotion,7,1,images/S011_001.png
S011_002,Emotion,6,1,images/S011_002.png
S011_003,Emotion,4,1,images/S011_003.png
S011_004,Emotion,1,1,images/S011_004.png
S011_005,Emotion,3,1,images/S011_005.png
S011_006,Emotion,5,1,images/S011_006.png
S014_001,Emotion,7,1,images/S014_001.png
S014_002,Emotion,6,1,images/S014_002.png
S014_003,Emotion,1,1,images/S014_003.png
S014_005,Emotion,5,1,images/S014_005.png
S022_001,Emotion,7,1,images/S022_001.png
S022_005,Emotion,1,1,images/S022_005.png
S022_006,Emotion,3,1,images/S022_006.png
S026_001,Emotion,7,1,images/S026_001.png
S026_002,Emotion,6,1,images/S026_002.png
S026_003,Emotion,1,1,images/S026_003.png
S026_006,Emotion,5,1,images/S026_006.png
S028_001,Emotion,1,1,images/S028_001.png
S029_001,Emotion,1,1,images/S029_001.png
S032_001,Emotion,7,1,images/S032_001.png
S032_003,Emotion,1,1,images/S032_003.png
S032_004,Emotion,4,1,images/S032_004.png
S032_005,Emotion,3,1,images/S032_005.png
S032_006,Emotion,5,1,images/S032_006.png
S034_001,Emotion,7,1,images/S034_001.png
S034_003,Emotion,1,1,images/S034_003.png
S034_005,Emotion,5,1,images/S034_005.png
S035_001,Emotion,7,1,images/S035_001.png
S035_005,Emotion,3,1,images/S035_005.png
S035_006,Emotion,5,1,images/S035_006.png
S037_001,Emotion,7,1,images/S037_001.png
S037_003,Emotion,1,1,images/S037_003.png
S037_006,Emotion,5,1,images/S037_006.png
S042_001,Emotion,7,1,images/S042_001.png
S042_002,Emotion,6,1,images/S042_002.png
S042_004,Emotion,1,1,images/S042_004.png
S042_006,Emotion,5,1,images/S042_006.png
S044_001,Emotion,7,1,images/S044_001.png
S044_003,Emotion,5,1,images/S044_003.png
S044_006,Emotion,3,1,images/S044_006.png
S045_004,Emotion,3,1,images/S045_004.png
S045_005,Emotion,1,1,images/S045_005.png
S046_001,Emotion,6,1,images/S046_001.png
S046_002,Emotion,7,1,images/S046_002.png
S046_003,Emotion,4,1,images/S046_003.png
S046_004,Emotion,3,1,images/S046_004.png
S050_001,Emotion,4,1,images/S050_001.png
S050_002,Emotion,7,1,images/S050_002.png
S050_004,Emotion,1,1,images/S050_004.png
S050_006,Emotion,5,1,images/S050_006.png
S051_002,Emotion,7,1,images/S051_002.png
S051_003,Emotion,3,1,images/S051_003.png
S052_001,Emotion,7,1,images/S052_001.png
S052_004,Emotion,5,1,images/S052_004.png
S052_006,Emotion,3,1,images/S052_006.png
S053_001,Emotion,7,1,images/S053_001.png
S053_004,Emotion,5,1,images/S053_004.png
S054_002,Emotion,4,1,images/S054_002.png
S054_003,Emotion,7,1,images/S054_003.png
S054_004,Emotion,3,1,images/S054_004.png
S055_001,Emotion,7,1,images/S055_001.png
S055_003,Emotion,3,1,images/S055_003.png
S055_004,Emotion,1,1,images/S055_004.png
S055_005,Emotion,5,1,images/S055_005.png
S055_006,Emotion,4,1,images/S055_006.png
S056_002,Emotion,3,1,images/S056_002.png
S056_003,Emotion,7,1,images/S056_003.png
S056_004,Emotion,5,1,images/S056_004.png
S057_001,Emotion,7,1,images/S057_001.png
S057_003,Emotion,3,1,images/S057_003.png
S057_006,Emotion,5,1,images/S057_006.png
S058_001,Emotion,7,1,images/S058_001.png
S058_005,Emotion,1,1,images/S058_005.png
S058_006,Emotion,3,1,images/S058_006.png
S059_001,Emotion,7,1,images/S059_001.png
S059_002,Emotion,4,1,images/S059_002.png
S060_002,Emotion,5,1,images/S060_002.png
S060_003,Emotion,7,1,images/S060_003.png
S060_005,Emotion,3,1,images/S060_005.png
S061_001,Emotion,7,1,images/S061_001.png
S061_002,Emotion,5,1,images/S061_002.png
S061_004,Emotion,3,1,images/S061_004.png
S062_001,Emotion,4,1,images/S062_001.png
S062_002,Emotion,7,1,images/S062_002.png
S062_004,Emotion,5,1,images/S062_004.png
S062_005,Emotion,3,1,images/S062_005.png
S063_001,Emotion,7,1,images/S063_001.png
S063_002,Emotion,5,1,images/S063_002.png
S064_001,Emotion,7,1,images/S064_001.png
S064_003,Emotion,5,1,images/S064_003.png
S064_004,Emotion,6,1,images/S064_004.png
S065_002,Emotion,4,1,images/S065_002.png
S065_003,Emotion,7,1,images/S065_003.png
S065_004,Emotion,5,1,images/S065_004.png
S065_005,Emotion,3,1,images/S065_005.png
S066_002,Emotion,7,1,images/S066_002.png
S066_003,Emotion,5,1,images/S066_003.png
S066_004,Emotion,6,1,images/S066_004.png
S066_005,Emotion,1,1,images/S066_005.png
S067_002,Emotion,7,1,images/S067_002.png
S067_004,Emotion,1,1,images/S067_004.png
S067_005,Emotion,5,1,images/S067_005.png
S067_006,Emotion,3,1,images/S067_006.png
S068_002,Emotion,5,1,images/S068_002.png
S068_003,Emotion,7,1,images/S068_003.png
S068_004,Emotion,4,1,images/S068_004.png
S068_005,Emotion,3,1,images/S068_005.png
S069_002,Emotion,7,1,images/S069_002.png
S069_003,Emotion,3,1,images/S069_003.png
S069_004,Emotion,5,1,images/S069_004.png
S070_002,Emotion,7,1,images/S070_002.png
S070_003,Emotion,5,1,images/S070_003.png
S070_005,Emotion,3,1,images/S070_005.png
S071_001,Emotion,7,1,images/S071_001.png
S071_002,Emotion,6,1,images/S071_002.png
S071_004,Emotion,1,1,images/S071_004.png
S071_005,Emotion,5,1,images/S071_005.png
S071_006,Emotion,3,1,images/S071_006.png
S072_005,Emotion,1,1,images/S072_005.png
S072_006,Emotion,5,1,images/S072_006.png
S073_001,Emotion,7,1,images/S073_001.png
S073_006,Emotion,3,1,images/S073_006.png
S074_001,Emotion,4,1,images/S074_001.png
S074_002,Emotion,7,1,images/S074_002.png
S074_004,Emotion,3,1,images/S074_004.png
S074_005,Emotion,5,1,images/S074_005.png
S075_002,Emotion,7,1,images/S075_002.png
S075_005,Emotion,3,1,images/S075_005.png
S075_006,Emotion,5,1,images/S075_006.png
S075_008,Emotion,1,1,images/S075_008.png
S076_001,Emotion,7,1,images/S076_001.png
S076_005,Emotion,3,1,images/S076_005.png
S076_006,Emotion,5,1,images/S076_006.png
S077_001,Emotion,7,1,images/S077_001.png
S077_006,Emotion,3,1,images/S077_006.png
S078_001,Emotion,7,1,images/S078_001.png
S078_004,Emotion,5,1,images/S078_004.png
S078_007,Emotion,3,1,images/S078_007.png
S079_001,Emotion,7,1,images/S079_001.png
S079_002,Emotion,3,1,images/S079_002.png
S079_004,Emotion,5,1,images/S079_004.png
S080_001,Emotion,7,1,images/S080_001.png
S080_005,Emotion,6,1,images/S080_005.png
S080_008,Emotion,3,1,images/S080_008.png
S081_001,Emotion,7,1,images/S081_001.png
S081_002,Emotion,6,1,images/S081_002.png
S081_008,Emotion,3,1,images/S081_008.png
S082_001,Emotion,7,1,images/S082_001.png
S082_005,Emotion,1,1,images/S082_005.png
S082_007,Emotion,3,1,images/S082_007.png
S083_003,Emotion,5,1,images/S083_003.png
S084_001,Emotion,7,1,images/S084_001.png
S084_002,Emotion,4,1,images/S084_002.png
S085_002,Emotion,5,1,images/S085_002.png
S085_003,Emotion,7,1,images/S085_003.png
S085_004,Emotion,3,1,images/S085_004.png
S086_001,Emotion,7,1,images/S086_001.png
S086_002,Emotion,5,1,images/S086_002.png
S087_001,Emotion,7,1,images/S087_001.png
S087_004,Emotion,3,1,images/S087_004.png
S087_005,Emotion,5,1,images/S087_005.png
S087_007,Emotion,1,1,images/S087_007.png
S088_001,Emotion,7,1,images/S088_001.png
S088_004,Emotion,3,1,images/S088_004.png
S089_001,Emotion,7,1,images/S089_001.png
S089_002,Emotion,5,1,images/S089_002.png
S089_003,Emotion,1,1,images/S089_003.png
S090_002,Emotion,7,1,images/S090_002.png
S090_006,Emotion,3,1,images/S090_006.png
S090_007,Emotion,1,1,images/S090_007.png
S091_001,Emotion,4,1,images/S091_001.png
S091_003,Emotion,5,1,images/S091_003.png
S092_001,Emotion,7,1,images/S092_001.png
S092_003,Emotion,1,1,images/S092_003.png
S092_004,Emotion,5,1,images/S092_004.png
S093_001,Emotion,6,1,images/S093_001.png
S093_004,Emotion,5,1,images/S093_004.png
S094_001,Emotion,7,1,images/S094_001.png
S094_004,Emotion,5,1,images/S094_004.png
S095_001,Emotion,7,1,images/S095_001.png
S095_006,Emotion,3,1,images/S095_006.png
S095_007,Emotion,5,1,images/S095_007.png
S095_010,Emotion,6,1,images/S095_010.png
S096_001,Emotion,7,1,images/S096_001.png
S096_003,Emotion,3,1,images/S096_003.png
S096_004,Emotion,5,1,images/S096_004.png
S097_001,Emotion,7,1,images/S097_001.png
S097_004,Emotion,3,1,images/S097_004.png
S097_006,Emotion,5,1,images/S097_006.png
S098_003,Emotion,3,1,images/S098_003.png
S098_004,Emotion,5,1,images/S098_004.png
S099_001,Emotion,7,1,images/S099_001.png
S099_004,Emotion,5,1,images/S099_004.png
S099_007,Emotion,3,1,images/S099_007.png
S100_002,Emotion,7,1,images/S100_002.png
S100_005,Emotion,1,1,images/S100_005.png
S100_006,Emotion,5,1,images/S100_006.png
S101_002,Emotion,7,1,images/S101_002.png
S102_002,Emotion,7,1,images/S102_002.png
S102_003,Emotion,4,1,images/S102_003.png
S102_009,Emotion,3,1,images/S102_009.png
S105_008,Emotion,3,1,images/S105_008.png
S106_002,Emotion,6,1,images/S106_002.png
S106_004,Emotion,3,1,images/S106_004.png
S106_006,Emotion,5,1,images/S106_006.png
S107_001,Emotion,7,1,images/S107_001.png
S107_005,Emotion,3,1,images/S107_005.png
S108_005,Emotion,6,1,images/S108_005.png
S108_006,Emotion,3,1,images/S108_006.png
S108_008,Emotion,5,1,images/S108_008.png
S109_003,Emotion,1,1,images/S109_003.png
S109_005,Emotion,3,1,images/S109_005.png
S109_006,Emotion,5,1,images/S109_006.png
S110_001,Emotion,7,1,images/S110_001.png
S111_001,Emotion,7,1,images/S111_001.png
S111_006,Emotion,1,1,images/S111_006.png
S111_007,Emotion,3,1,images/S111_007.png
S112_005,Emotion,1,1,images/S112_005.png
S113_001,Emotion,7,1,images/S113_001.png
S113_003,Emotion,6,1,images/S113_003.png
S113_008,Emotion,1,1,images/S113_008.png
S114_001,Emotion,7,1,images/S114_001.png
S114_006,Emotion,5,1,images/S114_006.png
S115_001,Emotion,7,1,images/S115_001.png
S115_004,Emotion,6,1,images/S115_004.png
S115_008,Emotion,5,1,images/S115_008.png
S116_001,Emotion,7,1,images/S116_001.png
S116_006,Emotion,3,1,images/S116_006.png
S116_007,Emotion,5,1,images/S116_007.png
S117_001,Emotion,7,1,images/S117_001.png
S117_003,Emotion,4,1,images/S117_003.png
S117_006,Emotion,1,1,images/S117_006.png
S119_001,Emotion,7,1,images/S119_001.png
S119_003,Emotion,4,1,images/S119_003.png
S119_008,Emotion,1,1,images/S119_008.png
S122_001,Emotion,7,1,images/S122_001.png
S124_001,Emotion,7,1,images/S124_001.png
S124_003,Emotion,4,1,images/S124_003.png
S124_006,Emotion,3,1,images/S124_006.png
S124_007,Emotion,5,1,images/S124_007.png
S125_001,Emotion,6,1,images/S125_001.png
S125_005,Emotion,5,1,images/S125_005.png
S125_006,Emotion,4,1,images/S125_006.png
S125_007,Emotion,7,1,images/S125_007.png
S125_008,Emotion,3,1,images/S125_008.png
S126_004,Emotion,7,1,images/S126_004.png
S126_008,Emotion,1,1,images/S126_008.png
S127_001,Emotion,7,1,images/S127_001.png
S127_004,Emotion,5,1,images/S127_004.png
S127_010,Emotion,1,1,images/S127_010.png
S128_004,Emotion,3,1,images/S128_004.png
S128_011,Emotion,5,1,images/S128_011.png
S129_002,Emotion,7,1,images/S129_002.png
S129_006,Emotion,1,1,images/S129_006.png
S129_011,Emotion,3,1,images/S129_011.png
S129_012,Emotion,5,1,images/S129_012.png
S130_001,Emotion,7,1,images/S130_001.png
S130_007,Emotion,1,1,images/S130_007.png
S130_009,Emotion,6,1,images/S130_009.png
S130_012,Emotion,3,1,images/S130_012.png
S130_013,Emotion,5,1,images/S130_013.png
S131_001,Emotion,7,1,images/S131_001.png
S131_003,Emotion,6,1,images/S131_003.png
S131_006,Emotion,5,1,images/S131_006.png
S131_010,Emotion,3,1,images/S131_010.png
S132_002,Emotion,6,1,images/S132_002.png
S132_003,Emotion,4,1,images/S132_003.png
S132_005,Emotion,3,1,images/S132_005.png
S132_006,Emotion,5,1,images/S132_006.png
S132_008,Emotion,7,1,images/S132_008.png
S133_003,Emotion,1,1,images/S133_003.png
S133_009,Emotion,7,1,images/S133_009.png
S133_010,Emotion,5,1,images/S133_010.png
S134_003,Emotion,1,1,images/S134_003.png
S134_004,Emotion,5,1,images/S134_004.png
S134_008,Emotion,3,1,images/S134_008.png
S135_001,Emotion,7,1,images/S135_001.png
S135_012,Emotion,5,1,images/S135_012.png
S136_001,Emotion,7,1,images/S136_001.png
S136_003,Emotion,6,1,images/S136_003.png
S136_005,Emotion,1,1,images/S136_005.png
S136_006,Emotion,5,1,images/S136_006.png
S137_001,Emotion,7,1,images/S137_001.png
S137_005,Emotion,6,1,images/S137_005.png
S137_011,Emotion,5,1,images/S137_011.png
S138_001,Emotion,4,1,images/S138_001.png
S138_004,Emotion,7,1,images/S138_004.png
S138_005,Emotion,5,1,images/S138_005.png
S138_007,Emotion,6,1,images/S138_007.png
S138_008,Emotion,2,1,images/S138_008.png
S139_002,Emotion,2,1,images/S139_002.png
S147_002,Emotion,2,1,images/S147_002.png
S148_002,Emotion,2,1,images/S148_002.png
S149_002,Emotion,2,1,images/S149_002.png
S151_002,Emotion,2,1,images/S151_002.png
S154_002,Emotion,2,1,images/S154_002.png
S155_002,Emotion,2,1,images/S155_002.png
S156_002,Emotion,2,1,images/S156_002.png
S157_002,Emotion,2,1,images/S157_002.png
S158_002,Emotion,2,1,images/S158_002.png
S160_006,Emotion,2,1,images/S160_006.png
S501_001,Emotion,1,1,images/S501_001.png
S501_004,Emotion,4,1,images/S501_004.png
S501_006,Emotion,6,1,images/S501_006.png
S502_001,Emotion,1,1,images/S502_001.png
S502_002,Emotion,2,1,images/S502_002.png
S502_004,Emotion,4,1,images/S502_004.png
S503_001,Emotion,1,1,images/S503_001.png
